Block Name,Row ID,N,Time,avg(VonMises),avg(X),avg(Y),avg(Z),avg(dx),avg(dy),avg(dz),avg(e11),avg(e12),avg(e22),avg(e23),avg(e31),avg(e33),avg(lambda),avg(s11),avg(s12),avg(s22),avg(s23),avg(s31),avg(s33),avg(vtkOriginalPointIds),max(VonMises),max(X),max(Y),max(Z),max(dx),max(dy),max(dz),max(e11),max(e12),max(e22),max(e23),max(e31),max(e33),max(lambda),max(s11),max(s12),max(s22),max(s23),max(s31),max(s33),max(vtkOriginalPointIds),med(VonMises),med(X),med(Y),med(Z),med(dx),med(dy),med(dz),med(e11),med(e12),med(e22),med(e23),med(e31),med(e33),med(lambda),med(s11),med(s12),med(s22),med(s23),med(s31),med(s33),med(vtkOriginalPointIds),min(VonMises),min(X),min(Y),min(Z),min(dx),min(dy),min(dz),min(e11),min(e12),min(e22),min(e23),min(e31),min(e33),min(lambda),min(s11),min(s12),min(s22),min(s23),min(s31),min(s33),min(vtkOriginalPointIds),q1(VonMises),q1(X),q1(Y),q1(Z),q1(dx),q1(dy),q1(dz),q1(e11),q1(e12),q1(e22),q1(e23),q1(e31),q1(e33),q1(lambda),q1(s11),q1(s12),q1(s22),q1(s23),q1(s31),q1(s33),q1(vtkOriginalPointIds),q3(VonMises),q3(X),q3(Y),q3(Z),q3(dx),q3(dy),q3(dz),q3(e11),q3(e12),q3(e22),q3(e23),q3(e31),q3(e33),q3(lambda),q3(s11),q3(s12),q3(s22),q3(s23),q3(s31),q3(s33),q3(vtkOriginalPointIds),std(VonMises),std(X),std(Y),std(Z),std(dx),std(dy),std(dz),std(e11),std(e12),std(e22),std(e23),std(e31),std(e33),std(lambda),std(s11),std(s12),std(s22),std(s23),std(s31),std(s33),std(vtkOriginalPointIds),vtkValidPointMask
stats,26,1,0.27,299.094,0.25,-0.25,0.0735,-0.000221468,0.0024401,2.31125e-13,-0.000674776,-0.000187961,0.00438226,-6.83425e-14,1.55819e-13,-0.001559,0,50.4316,-5.0605,322.733,-1.83999e-09,4.19513e-09,2.81949,878,299.094,0.25,-0.25,0.0735,-0.000221468,0.0024401,2.31125e-13,-0.000674776,-0.000187961,0.00438226,-6.83425e-14,1.55819e-13,-0.001559,0,50.4316,-5.0605,322.733,-1.83999e-09,4.19513e-09,2.81949,878,299.094,0.25,-0.25,0.0735,-0.000221468,0.0024401,2.31125e-13,-0.000674776,-0.000187961,0.00438226,-6.83425e-14,1.55819e-13,-0.001559,0,50.4316,-5.0605,322.733,-1.83999e-09,4.19513e-09,2.81949,878,299.094,0.25,-0.25,0.0735,-0.000221468,0.0024401,2.31125e-13,-0.000674776,-0.000187961,0.00438226,-6.83425e-14,1.55819e-13,-0.001559,0,50.4316,-5.0605,322.733,-1.83999e-09,4.19513e-09,2.81949,878,299.094,0.25,-0.25,0.0735,-0.000221468,0.0024401,2.31125e-13,-0.000674776,-0.000187961,0.00438226,-6.83425e-14,1.55819e-13,-0.001559,0,50.4316,-5.0605,322.733,-1.83999e-09,4.19513e-09,2.81949,878,299.094,0.25,-0.25,0.0735,-0.000221468,0.0024401,2.31125e-13,-0.000674776,-0.000187961,0.00438226,-6.83425e-14,1.55819e-13,-0.001559,0,50.4316,-5.0605,322.733,-1.83999e-09,4.19513e-09,2.81949,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,27,1,0.28,310.171,0.25,-0.25,0.0735,-0.000229671,0.00253048,2.39764e-13,-0.000699768,-0.000194923,0.00454457,-7.08734e-14,1.6159e-13,-0.00161674,0,52.2994,-5.24793,334.687,-1.90813e-09,4.3505e-09,2.92391,878,310.171,0.25,-0.25,0.0735,-0.000229671,0.00253048,2.39764e-13,-0.000699768,-0.000194923,0.00454457,-7.08734e-14,1.6159e-13,-0.00161674,0,52.2994,-5.24793,334.687,-1.90813e-09,4.3505e-09,2.92391,878,310.171,0.25,-0.25,0.0735,-0.000229671,0.00253048,2.39764e-13,-0.000699768,-0.000194923,0.00454457,-7.08734e-14,1.6159e-13,-0.00161674,0,52.2994,-5.24793,334.687,-1.90813e-09,4.3505e-09,2.92391,878,310.171,0.25,-0.25,0.0735,-0.000229671,0.00253048,2.39764e-13,-0.000699768,-0.000194923,0.00454457,-7.08734e-14,1.6159e-13,-0.00161674,0,52.2994,-5.24793,334.687,-1.90813e-09,4.3505e-09,2.92391,878,310.171,0.25,-0.25,0.0735,-0.000229671,0.00253048,2.39764e-13,-0.000699768,-0.000194923,0.00454457,-7.08734e-14,1.6159e-13,-0.00161674,0,52.2994,-5.24793,334.687,-1.90813e-09,4.3505e-09,2.92391,878,310.171,0.25,-0.25,0.0735,-0.000229671,0.00253048,2.39764e-13,-0.000699768,-0.000194923,0.00454457,-7.08734e-14,1.6159e-13,-0.00161674,0,52.2994,-5.24793,334.687,-1.90813e-09,4.3505e-09,2.92391,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,28,1,0.29,321.249,0.25,-0.25,0.0735,-0.000237873,0.00262085,2.48431e-13,-0.000724759,-0.000201885,0.00470687,-7.34019e-14,1.67362e-13,-0.00167448,0,54.1672,-5.43535,346.64,-1.9762e-09,4.50589e-09,3.02834,878,321.249,0.25,-0.25,0.0735,-0.000237873,0.00262085,2.48431e-13,-0.000724759,-0.000201885,0.00470687,-7.34019e-14,1.67362e-13,-0.00167448,0,54.1672,-5.43535,346.64,-1.9762e-09,4.50589e-09,3.02834,878,321.249,0.25,-0.25,0.0735,-0.000237873,0.00262085,2.48431e-13,-0.000724759,-0.000201885,0.00470687,-7.34019e-14,1.67362e-13,-0.00167448,0,54.1672,-5.43535,346.64,-1.9762e-09,4.50589e-09,3.02834,878,321.249,0.25,-0.25,0.0735,-0.000237873,0.00262085,2.48431e-13,-0.000724759,-0.000201885,0.00470687,-7.34019e-14,1.67362e-13,-0.00167448,0,54.1672,-5.43535,346.64,-1.9762e-09,4.50589e-09,3.02834,878,321.249,0.25,-0.25,0.0735,-0.000237873,0.00262085,2.48431e-13,-0.000724759,-0.000201885,0.00470687,-7.34019e-14,1.67362e-13,-0.00167448,0,54.1672,-5.43535,346.64,-1.9762e-09,4.50589e-09,3.02834,878,321.249,0.25,-0.25,0.0735,-0.000237873,0.00262085,2.48431e-13,-0.000724759,-0.000201885,0.00470687,-7.34019e-14,1.67362e-13,-0.00167448,0,54.1672,-5.43535,346.64,-1.9762e-09,4.50589e-09,3.02834,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,29,1,0.3,332.326,0.25,-0.25,0.0735,-0.000246076,0.00271123,2.57025e-13,-0.000749751,-0.000208846,0.00486918,-7.59322e-14,1.73133e-13,-0.00173222,0,56.0351,-5.62278,358.593,-2.04433e-09,4.66127e-09,3.13276,878,332.326,0.25,-0.25,0.0735,-0.000246076,0.00271123,2.57025e-13,-0.000749751,-0.000208846,0.00486918,-7.59322e-14,1.73133e-13,-0.00173222,0,56.0351,-5.62278,358.593,-2.04433e-09,4.66127e-09,3.13276,878,332.326,0.25,-0.25,0.0735,-0.000246076,0.00271123,2.57025e-13,-0.000749751,-0.000208846,0.00486918,-7.59322e-14,1.73133e-13,-0.00173222,0,56.0351,-5.62278,358.593,-2.04433e-09,4.66127e-09,3.13276,878,332.326,0.25,-0.25,0.0735,-0.000246076,0.00271123,2.57025e-13,-0.000749751,-0.000208846,0.00486918,-7.59322e-14,1.73133e-13,-0.00173222,0,56.0351,-5.62278,358.593,-2.04433e-09,4.66127e-09,3.13276,878,332.326,0.25,-0.25,0.0735,-0.000246076,0.00271123,2.57025e-13,-0.000749751,-0.000208846,0.00486918,-7.59322e-14,1.73133e-13,-0.00173222,0,56.0351,-5.62278,358.593,-2.04433e-09,4.66127e-09,3.13276,878,332.326,0.25,-0.25,0.0735,-0.000246076,0.00271123,2.57025e-13,-0.000749751,-0.000208846,0.00486918,-7.59322e-14,1.73133e-13,-0.00173222,0,56.0351,-5.62278,358.593,-2.04433e-09,4.66127e-09,3.13276,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,30,1,0.31,343.404,0.25,-0.25,0.0735,-0.000254279,0.0028016,2.65636e-13,-0.000774743,-0.000215808,0.00503148,-7.84614e-14,1.78904e-13,-0.00178996,0,57.9029,-5.81021,370.546,-2.11242e-09,4.81665e-09,3.23719,878,343.404,0.25,-0.25,0.0735,-0.000254279,0.0028016,2.65636e-13,-0.000774743,-0.000215808,0.00503148,-7.84614e-14,1.78904e-13,-0.00178996,0,57.9029,-5.81021,370.546,-2.11242e-09,4.81665e-09,3.23719,878,343.404,0.25,-0.25,0.0735,-0.000254279,0.0028016,2.65636e-13,-0.000774743,-0.000215808,0.00503148,-7.84614e-14,1.78904e-13,-0.00178996,0,57.9029,-5.81021,370.546,-2.11242e-09,4.81665e-09,3.23719,878,343.404,0.25,-0.25,0.0735,-0.000254279,0.0028016,2.65636e-13,-0.000774743,-0.000215808,0.00503148,-7.84614e-14,1.78904e-13,-0.00178996,0,57.9029,-5.81021,370.546,-2.11242e-09,4.81665e-09,3.23719,878,343.404,0.25,-0.25,0.0735,-0.000254279,0.0028016,2.65636e-13,-0.000774743,-0.000215808,0.00503148,-7.84614e-14,1.78904e-13,-0.00178996,0,57.9029,-5.81021,370.546,-2.11242e-09,4.81665e-09,3.23719,878,343.404,0.25,-0.25,0.0735,-0.000254279,0.0028016,2.65636e-13,-0.000774743,-0.000215808,0.00503148,-7.84614e-14,1.78904e-13,-0.00178996,0,57.9029,-5.81021,370.546,-2.11242e-09,4.81665e-09,3.23719,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,31,1,0.32,354.481,0.25,-0.25,0.0735,-0.000262481,0.00289197,2.74266e-13,-0.000799735,-0.000222769,0.00519379,-8.09918e-14,1.84675e-13,-0.0018477,0,59.7707,-5.99763,382.499,-2.18055e-09,4.97203e-09,3.34162,878,354.481,0.25,-0.25,0.0735,-0.000262481,0.00289197,2.74266e-13,-0.000799735,-0.000222769,0.00519379,-8.09918e-14,1.84675e-13,-0.0018477,0,59.7707,-5.99763,382.499,-2.18055e-09,4.97203e-09,3.34162,878,354.481,0.25,-0.25,0.0735,-0.000262481,0.00289197,2.74266e-13,-0.000799735,-0.000222769,0.00519379,-8.09918e-14,1.84675e-13,-0.0018477,0,59.7707,-5.99763,382.499,-2.18055e-09,4.97203e-09,3.34162,878,354.481,0.25,-0.25,0.0735,-0.000262481,0.00289197,2.74266e-13,-0.000799735,-0.000222769,0.00519379,-8.09918e-14,1.84675e-13,-0.0018477,0,59.7707,-5.99763,382.499,-2.18055e-09,4.97203e-09,3.34162,878,354.481,0.25,-0.25,0.0735,-0.000262481,0.00289197,2.74266e-13,-0.000799735,-0.000222769,0.00519379,-8.09918e-14,1.84675e-13,-0.0018477,0,59.7707,-5.99763,382.499,-2.18055e-09,4.97203e-09,3.34162,878,354.481,0.25,-0.25,0.0735,-0.000262481,0.00289197,2.74266e-13,-0.000799735,-0.000222769,0.00519379,-8.09918e-14,1.84675e-13,-0.0018477,0,59.7707,-5.99763,382.499,-2.18055e-09,4.97203e-09,3.34162,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,32,1,0.33,365.559,0.25,-0.25,0.0735,-0.000270684,0.00298235,2.82888e-13,-0.000824726,-0.000229731,0.00535609,-8.35227e-14,1.90446e-13,-0.00190544,0,61.6386,-6.18506,394.452,-2.24869e-09,5.1274e-09,3.44604,878,365.559,0.25,-0.25,0.0735,-0.000270684,0.00298235,2.82888e-13,-0.000824726,-0.000229731,0.00535609,-8.35227e-14,1.90446e-13,-0.00190544,0,61.6386,-6.18506,394.452,-2.24869e-09,5.1274e-09,3.44604,878,365.559,0.25,-0.25,0.0735,-0.000270684,0.00298235,2.82888e-13,-0.000824726,-0.000229731,0.00535609,-8.35227e-14,1.90446e-13,-0.00190544,0,61.6386,-6.18506,394.452,-2.24869e-09,5.1274e-09,3.44604,878,365.559,0.25,-0.25,0.0735,-0.000270684,0.00298235,2.82888e-13,-0.000824726,-0.000229731,0.00535609,-8.35227e-14,1.90446e-13,-0.00190544,0,61.6386,-6.18506,394.452,-2.24869e-09,5.1274e-09,3.44604,878,365.559,0.25,-0.25,0.0735,-0.000270684,0.00298235,2.82888e-13,-0.000824726,-0.000229731,0.00535609,-8.35227e-14,1.90446e-13,-0.00190544,0,61.6386,-6.18506,394.452,-2.24869e-09,5.1274e-09,3.44604,878,365.559,0.25,-0.25,0.0735,-0.000270684,0.00298235,2.82888e-13,-0.000824726,-0.000229731,0.00535609,-8.35227e-14,1.90446e-13,-0.00190544,0,61.6386,-6.18506,394.452,-2.24869e-09,5.1274e-09,3.44604,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,33,1,0.34,376.639,0.25,-0.25,0.0735,-0.000278965,0.00307273,-1.54033e-12,-0.000849726,-0.000236701,0.00551844,-1.25404e-12,-3.46692e-13,-0.0019632,0,63.5067,-6.37271,406.408,-3.37625e-08,-9.334e-09,3.55044,878,376.639,0.25,-0.25,0.0735,-0.000278965,0.00307273,-1.54033e-12,-0.000849726,-0.000236701,0.00551844,-1.25404e-12,-3.46692e-13,-0.0019632,0,63.5067,-6.37271,406.408,-3.37625e-08,-9.334e-09,3.55044,878,376.639,0.25,-0.25,0.0735,-0.000278965,0.00307273,-1.54033e-12,-0.000849726,-0.000236701,0.00551844,-1.25404e-12,-3.46692e-13,-0.0019632,0,63.5067,-6.37271,406.408,-3.37625e-08,-9.334e-09,3.55044,878,376.639,0.25,-0.25,0.0735,-0.000278965,0.00307273,-1.54033e-12,-0.000849726,-0.000236701,0.00551844,-1.25404e-12,-3.46692e-13,-0.0019632,0,63.5067,-6.37271,406.408,-3.37625e-08,-9.334e-09,3.55044,878,376.639,0.25,-0.25,0.0735,-0.000278965,0.00307273,-1.54033e-12,-0.000849726,-0.000236701,0.00551844,-1.25404e-12,-3.46692e-13,-0.0019632,0,63.5067,-6.37271,406.408,-3.37625e-08,-9.334e-09,3.55044,878,376.639,0.25,-0.25,0.0735,-0.000278965,0.00307273,-1.54033e-12,-0.000849726,-0.000236701,0.00551844,-1.25404e-12,-3.46692e-13,-0.0019632,0,63.5067,-6.37271,406.408,-3.37625e-08,-9.334e-09,3.55044,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,34,1,0.35,386.851,0.25,-0.25,0.0735,-0.000287726,0.00316372,4.57187e-11,-0.000878305,-0.000242347,0.00568528,1.68895e-10,6.50653e-10,-0.00202318,1.59527e-05,65.7395,-6.45362,417.684,-2.46579e-05,-5.15154e-05,3.74092,878,386.851,0.25,-0.25,0.0735,-0.000287726,0.00316372,4.57187e-11,-0.000878305,-0.000242347,0.00568528,1.68895e-10,6.50653e-10,-0.00202318,1.59527e-05,65.7395,-6.45362,417.684,-2.46579e-05,-5.15154e-05,3.74092,878,386.851,0.25,-0.25,0.0735,-0.000287726,0.00316372,4.57187e-11,-0.000878305,-0.000242347,0.00568528,1.68895e-10,6.50653e-10,-0.00202318,1.59527e-05,65.7395,-6.45362,417.684,-2.46579e-05,-5.15154e-05,3.74092,878,386.851,0.25,-0.25,0.0735,-0.000287726,0.00316372,4.57187e-11,-0.000878305,-0.000242347,0.00568528,1.68895e-10,6.50653e-10,-0.00202318,1.59527e-05,65.7395,-6.45362,417.684,-2.46579e-05,-5.15154e-05,3.74092,878,386.851,0.25,-0.25,0.0735,-0.000287726,0.00316372,4.57187e-11,-0.000878305,-0.000242347,0.00568528,1.68895e-10,6.50653e-10,-0.00202318,1.59527e-05,65.7395,-6.45362,417.684,-2.46579e-05,-5.15154e-05,3.74092,878,386.851,0.25,-0.25,0.0735,-0.000287726,0.00316372,4.57187e-11,-0.000878305,-0.000242347,0.00568528,1.68895e-10,6.50653e-10,-0.00202318,1.59527e-05,65.7395,-6.45362,417.684,-2.46579e-05,-5.15154e-05,3.74092,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,35,1,0.36,396.215,0.25,-0.25,0.0735,-0.000296812,0.00325531,1.76872e-10,-0.000910361,-0.000248465,0.00585789,8.63066e-10,2.57179e-09,-0.00208654,4.92656e-05,68.4141,-6.51456,428.292,-6.44633e-05,-0.000134647,3.96659,878,396.215,0.25,-0.25,0.0735,-0.000296812,0.00325531,1.76872e-10,-0.000910361,-0.000248465,0.00585789,8.63066e-10,2.57179e-09,-0.00208654,4.92656e-05,68.4141,-6.51456,428.292,-6.44633e-05,-0.000134647,3.96659,878,396.215,0.25,-0.25,0.0735,-0.000296812,0.00325531,1.76872e-10,-0.000910361,-0.000248465,0.00585789,8.63066e-10,2.57179e-09,-0.00208654,4.92656e-05,68.4141,-6.51456,428.292,-6.44633e-05,-0.000134647,3.96659,878,396.215,0.25,-0.25,0.0735,-0.000296812,0.00325531,1.76872e-10,-0.000910361,-0.000248465,0.00585789,8.63066e-10,2.57179e-09,-0.00208654,4.92656e-05,68.4141,-6.51456,428.292,-6.44633e-05,-0.000134647,3.96659,878,396.215,0.25,-0.25,0.0735,-0.000296812,0.00325531,1.76872e-10,-0.000910361,-0.000248465,0.00585789,8.63066e-10,2.57179e-09,-0.00208654,4.92656e-05,68.4141,-6.51456,428.292,-6.44633e-05,-0.000134647,3.96659,878,396.215,0.25,-0.25,0.0735,-0.000296812,0.00325531,1.76872e-10,-0.000910361,-0.000248465,0.00585789,8.63066e-10,2.57179e-09,-0.00208654,4.92656e-05,68.4141,-6.51456,428.292,-6.44633e-05,-0.000134647,3.96659,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,36,1,0.37,404.406,0.25,-0.25,0.0735,-0.000306027,0.00334657,3.31755e-10,-0.000945873,-0.000255749,0.00603651,2.24177e-09,5.50404e-09,-0.00215346,0.000104362,71.7154,-6.69601,438.002,-0.00012142,-0.000269107,4.2888,878,404.406,0.25,-0.25,0.0735,-0.000306027,0.00334657,3.31755e-10,-0.000945873,-0.000255749,0.00603651,2.24177e-09,5.50404e-09,-0.00215346,0.000104362,71.7154,-6.69601,438.002,-0.00012142,-0.000269107,4.2888,878,404.406,0.25,-0.25,0.0735,-0.000306027,0.00334657,3.31755e-10,-0.000945873,-0.000255749,0.00603651,2.24177e-09,5.50404e-09,-0.00215346,0.000104362,71.7154,-6.69601,438.002,-0.00012142,-0.000269107,4.2888,878,404.406,0.25,-0.25,0.0735,-0.000306027,0.00334657,3.31755e-10,-0.000945873,-0.000255749,0.00603651,2.24177e-09,5.50404e-09,-0.00215346,0.000104362,71.7154,-6.69601,438.002,-0.00012142,-0.000269107,4.2888,878,404.406,0.25,-0.25,0.0735,-0.000306027,0.00334657,3.31755e-10,-0.000945873,-0.000255749,0.00603651,2.24177e-09,5.50404e-09,-0.00215346,0.000104362,71.7154,-6.69601,438.002,-0.00012142,-0.000269107,4.2888,878,404.406,0.25,-0.25,0.0735,-0.000306027,0.00334657,3.31755e-10,-0.000945873,-0.000255749,0.00603651,2.24177e-09,5.50404e-09,-0.00215346,0.000104362,71.7154,-6.69601,438.002,-0.00012142,-0.000269107,4.2888,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,37,1,0.38,412.621,0.25,-0.25,0.0735,-0.00031528,0.00343764,5.26927e-10,-0.000984029,-0.000263263,0.00622108,4.37196e-09,9.2985e-09,-0.00222366,0.000165144,75.069,-6.7779,447.72,-0.000164805,-0.000391164,4.55374,878,412.621,0.25,-0.25,0.0735,-0.00031528,0.00343764,5.26927e-10,-0.000984029,-0.000263263,0.00622108,4.37196e-09,9.2985e-09,-0.00222366,0.000165144,75.069,-6.7779,447.72,-0.000164805,-0.000391164,4.55374,878,412.621,0.25,-0.25,0.0735,-0.00031528,0.00343764,5.26927e-10,-0.000984029,-0.000263263,0.00622108,4.37196e-09,9.2985e-09,-0.00222366,0.000165144,75.069,-6.7779,447.72,-0.000164805,-0.000391164,4.55374,878,412.621,0.25,-0.25,0.0735,-0.00031528,0.00343764,5.26927e-10,-0.000984029,-0.000263263,0.00622108,4.37196e-09,9.2985e-09,-0.00222366,0.000165144,75.069,-6.7779,447.72,-0.000164805,-0.000391164,4.55374,878,412.621,0.25,-0.25,0.0735,-0.00031528,0.00343764,5.26927e-10,-0.000984029,-0.000263263,0.00622108,4.37196e-09,9.2985e-09,-0.00222366,0.000165144,75.069,-6.7779,447.72,-0.000164805,-0.000391164,4.55374,878,412.621,0.25,-0.25,0.0735,-0.00031528,0.00343764,5.26927e-10,-0.000984029,-0.000263263,0.00622108,4.37196e-09,9.2985e-09,-0.00222366,0.000165144,75.069,-6.7779,447.72,-0.000164805,-0.000391164,4.55374,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,38,1,0.39,420.408,0.25,-0.25,0.0735,-0.000324829,0.00352888,7.5209e-10,-0.00102412,-0.000269723,0.00640904,6.787e-09,1.35334e-08,-0.00229592,0.000235233,78.6222,-6.82617,457.096,-0.000212986,-0.00052425,4.85494,878,420.408,0.25,-0.25,0.0735,-0.000324829,0.00352888,7.5209e-10,-0.00102412,-0.000269723,0.00640904,6.787e-09,1.35334e-08,-0.00229592,0.000235233,78.6222,-6.82617,457.096,-0.000212986,-0.00052425,4.85494,878,420.408,0.25,-0.25,0.0735,-0.000324829,0.00352888,7.5209e-10,-0.00102412,-0.000269723,0.00640904,6.787e-09,1.35334e-08,-0.00229592,0.000235233,78.6222,-6.82617,457.096,-0.000212986,-0.00052425,4.85494,878,420.408,0.25,-0.25,0.0735,-0.000324829,0.00352888,7.5209e-10,-0.00102412,-0.000269723,0.00640904,6.787e-09,1.35334e-08,-0.00229592,0.000235233,78.6222,-6.82617,457.096,-0.000212986,-0.00052425,4.85494,878,420.408,0.25,-0.25,0.0735,-0.000324829,0.00352888,7.5209e-10,-0.00102412,-0.000269723,0.00640904,6.787e-09,1.35334e-08,-0.00229592,0.000235233,78.6222,-6.82617,457.096,-0.000212986,-0.00052425,4.85494,878,420.408,0.25,-0.25,0.0735,-0.000324829,0.00352888,7.5209e-10,-0.00102412,-0.000269723,0.00640904,6.787e-09,1.35334e-08,-0.00229592,0.000235233,78.6222,-6.82617,457.096,-0.000212986,-0.00052425,4.85494,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,39,1,0.4,427.772,0.25,-0.25,0.0735,-0.000334697,0.00362044,9.94618e-10,-0.00106633,-0.000274057,0.00660016,9.36698e-09,1.81259e-08,-0.00236984,0.000314253,82.339,-6.80677,466.14,-0.000268201,-0.000665273,5.21774,878,427.772,0.25,-0.25,0.0735,-0.000334697,0.00362044,9.94618e-10,-0.00106633,-0.000274057,0.00660016,9.36698e-09,1.81259e-08,-0.00236984,0.000314253,82.339,-6.80677,466.14,-0.000268201,-0.000665273,5.21774,878,427.772,0.25,-0.25,0.0735,-0.000334697,0.00362044,9.94618e-10,-0.00106633,-0.000274057,0.00660016,9.36698e-09,1.81259e-08,-0.00236984,0.000314253,82.339,-6.80677,466.14,-0.000268201,-0.000665273,5.21774,878,427.772,0.25,-0.25,0.0735,-0.000334697,0.00362044,9.94618e-10,-0.00106633,-0.000274057,0.00660016,9.36698e-09,1.81259e-08,-0.00236984,0.000314253,82.339,-6.80677,466.14,-0.000268201,-0.000665273,5.21774,878,427.772,0.25,-0.25,0.0735,-0.000334697,0.00362044,9.94618e-10,-0.00106633,-0.000274057,0.00660016,9.36698e-09,1.81259e-08,-0.00236984,0.000314253,82.339,-6.80677,466.14,-0.000268201,-0.000665273,5.21774,878,427.772,0.25,-0.25,0.0735,-0.000334697,0.00362044,9.94618e-10,-0.00106633,-0.000274057,0.00660016,9.36698e-09,1.81259e-08,-0.00236984,0.000314253,82.339,-6.80677,466.14,-0.000268201,-0.000665273,5.21774,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,40,1,0.41,434.748,0.25,-0.25,0.0735,-0.000344836,0.00371218,1.26806e-09,-0.00111035,-0.000277358,0.00679442,1.21854e-08,2.30313e-08,-0.00244579,0.000401856,86.2111,-6.75517,474.865,-0.000327439,-0.000811979,5.62047,878,434.748,0.25,-0.25,0.0735,-0.000344836,0.00371218,1.26806e-09,-0.00111035,-0.000277358,0.00679442,1.21854e-08,2.30313e-08,-0.00244579,0.000401856,86.2111,-6.75517,474.865,-0.000327439,-0.000811979,5.62047,878,434.748,0.25,-0.25,0.0735,-0.000344836,0.00371218,1.26806e-09,-0.00111035,-0.000277358,0.00679442,1.21854e-08,2.30313e-08,-0.00244579,0.000401856,86.2111,-6.75517,474.865,-0.000327439,-0.000811979,5.62047,878,434.748,0.25,-0.25,0.0735,-0.000344836,0.00371218,1.26806e-09,-0.00111035,-0.000277358,0.00679442,1.21854e-08,2.30313e-08,-0.00244579,0.000401856,86.2111,-6.75517,474.865,-0.000327439,-0.000811979,5.62047,878,434.748,0.25,-0.25,0.0735,-0.000344836,0.00371218,1.26806e-09,-0.00111035,-0.000277358,0.00679442,1.21854e-08,2.30313e-08,-0.00244579,0.000401856,86.2111,-6.75517,474.865,-0.000327439,-0.000811979,5.62047,878,434.748,0.25,-0.25,0.0735,-0.000344836,0.00371218,1.26806e-09,-0.00111035,-0.000277358,0.00679442,1.21854e-08,2.30313e-08,-0.00244579,0.000401856,86.2111,-6.75517,474.865,-0.000327439,-0.000811979,5.62047,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,41,1,0.42,441.337,0.25,-0.25,0.0735,-0.000355418,0.00380434,1.553e-09,-0.0011563,-0.000277496,0.00699094,1.51368e-08,2.81409e-08,-0.0025231,0.000497123,90.1738,-6.61742,483.262,-0.000390858,-0.000961031,6.07899,878,441.337,0.25,-0.25,0.0735,-0.000355418,0.00380434,1.553e-09,-0.0011563,-0.000277496,0.00699094,1.51368e-08,2.81409e-08,-0.0025231,0.000497123,90.1738,-6.61742,483.262,-0.000390858,-0.000961031,6.07899,878,441.337,0.25,-0.25,0.0735,-0.000355418,0.00380434,1.553e-09,-0.0011563,-0.000277496,0.00699094,1.51368e-08,2.81409e-08,-0.0025231,0.000497123,90.1738,-6.61742,483.262,-0.000390858,-0.000961031,6.07899,878,441.337,0.25,-0.25,0.0735,-0.000355418,0.00380434,1.553e-09,-0.0011563,-0.000277496,0.00699094,1.51368e-08,2.81409e-08,-0.0025231,0.000497123,90.1738,-6.61742,483.262,-0.000390858,-0.000961031,6.07899,878,441.337,0.25,-0.25,0.0735,-0.000355418,0.00380434,1.553e-09,-0.0011563,-0.000277496,0.00699094,1.51368e-08,2.81409e-08,-0.0025231,0.000497123,90.1738,-6.61742,483.262,-0.000390858,-0.000961031,6.07899,878,441.337,0.25,-0.25,0.0735,-0.000355418,0.00380434,1.553e-09,-0.0011563,-0.000277496,0.00699094,1.51368e-08,2.81409e-08,-0.0025231,0.000497123,90.1738,-6.61742,483.262,-0.000390858,-0.000961031,6.07899,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
