Block Name,Row ID,N,Time,avg(VonMises),avg(X),avg(Y),avg(Z),avg(dx),avg(dy),avg(dz),avg(e11),avg(e12),avg(e22),avg(e23),avg(e31),avg(e33),avg(lambda),avg(s11),avg(s12),avg(s22),avg(s23),avg(s31),avg(s33),avg(vtkOriginalPointIds),max(VonMises),max(X),max(Y),max(Z),max(dx),max(dy),max(dz),max(e11),max(e12),max(e22),max(e23),max(e31),max(e33),max(lambda),max(s11),max(s12),max(s22),max(s23),max(s31),max(s33),max(vtkOriginalPointIds),med(VonMises),med(X),med(Y),med(Z),med(dx),med(dy),med(dz),med(e11),med(e12),med(e22),med(e23),med(e31),med(e33),med(lambda),med(s11),med(s12),med(s22),med(s23),med(s31),med(s33),med(vtkOriginalPointIds),min(VonMises),min(X),min(Y),min(Z),min(dx),min(dy),min(dz),min(e11),min(e12),min(e22),min(e23),min(e31),min(e33),min(lambda),min(s11),min(s12),min(s22),min(s23),min(s31),min(s33),min(vtkOriginalPointIds),q1(VonMises),q1(X),q1(Y),q1(Z),q1(dx),q1(dy),q1(dz),q1(e11),q1(e12),q1(e22),q1(e23),q1(e31),q1(e33),q1(lambda),q1(s11),q1(s12),q1(s22),q1(s23),q1(s31),q1(s33),q1(vtkOriginalPointIds),q3(VonMises),q3(X),q3(Y),q3(Z),q3(dx),q3(dy),q3(dz),q3(e11),q3(e12),q3(e22),q3(e23),q3(e31),q3(e33),q3(lambda),q3(s11),q3(s12),q3(s22),q3(s23),q3(s31),q3(s33),q3(vtkOriginalPointIds),std(VonMises),std(X),std(Y),std(Z),std(dx),std(dy),std(dz),std(e11),std(e12),std(e22),std(e23),std(e31),std(e33),std(lambda),std(s11),std(s12),std(s22),std(s23),std(s31),std(s33),std(vtkOriginalPointIds),vtkValidPointMask
stats,26,1,0.27,299.094,0.25,-0.25,0.0735,-0.000221468,0.0024401,2.31125e-13,-0.000674776,-0.000187961,0.00438226,-6.83425e-14,1.55819e-13,-0.001559,0,50.4316,-5.0605,322.733,-1.83999e-09,4.19513e-09,2.81949,878,299.094,0.25,-0.25,0.0735,-0.000221468,0.0024401,2.31125e-13,-0.000674776,-0.000187961,0.00438226,-6.83425e-14,1.55819e-13,-0.001559,0,50.4316,-5.0605,322.733,-1.83999e-09,4.19513e-09,2.81949,878,299.094,0.25,-0.25,0.0735,-0.000221468,0.0024401,2.31125e-13,-0.000674776,-0.000187961,0.00438226,-6.83425e-14,1.55819e-13,-0.001559,0,50.4316,-5.0605,322.733,-1.83999e-09,4.19513e-09,2.81949,878,299.094,0.25,-0.25,0.0735,-0.000221468,0.0024401,2.31125e-13,-0.000674776,-0.000187961,0.00438226,-6.83425e-14,1.55819e-13,-0.001559,0,50.4316,-5.0605,322.733,-1.83999e-09,4.19513e-09,2.81949,878,299.094,0.25,-0.25,0.0735,-0.000221468,0.0024401,2.31125e-13,-0.000674776,-0.000187961,0.00438226,-6.83425e-14,1.55819e-13,-0.001559,0,50.4316,-5.0605,322.733,-1.83999e-09,4.19513e-09,2.81949,878,299.094,0.25,-0.25,0.0735,-0.000221468,0.0024401,2.31125e-13,-0.000674776,-0.000187961,0.00438226,-6.83425e-14,1.55819e-13,-0.001559,0,50.4316,-5.0605,322.733,-1.83999e-09,4.19513e-09,2.81949,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,27,1,0.28,310.171,0.25,-0.25,0.0735,-0.000229671,0.00253048,2.39764e-13,-0.000699768,-0.000194923,0.00454457,-7.08734e-14,1.6159e-13,-0.00161674,0,52.2994,-5.24793,334.687,-1.90813e-09,4.3505e-09,2.92391,878,310.171,0.25,-0.25,0.0735,-0.000229671,0.00253048,2.39764e-13,-0.000699768,-0.000194923,0.00454457,-7.08734e-14,1.6159e-13,-0.00161674,0,52.2994,-5.24793,334.687,-1.90813e-09,4.3505e-09,2.92391,878,310.171,0.25,-0.25,0.0735,-0.000229671,0.00253048,2.39764e-13,-0.000699768,-0.000194923,0.00454457,-7.08734e-14,1.6159e-13,-0.00161674,0,52.2994,-5.24793,334.687,-1.90813e-09,4.3505e-09,2.92391,878,310.171,0.25,-0.25,0.0735,-0.000229671,0.00253048,2.39764e-13,-0.000699768,-0.000194923,0.00454457,-7.08734e-14,1.6159e-13,-0.00161674,0,52.2994,-5.24793,334.687,-1.90813e-09,4.3505e-09,2.92391,878,310.171,0.25,-0.25,0.0735,-0.000229671,0.00253048,2.39764e-13,-0.000699768,-0.000194923,0.00454457,-7.08734e-14,1.6159e-13,-0.00161674,0,52.2994,-5.24793,334.687,-1.90813e-09,4.3505e-09,2.92391,878,310.171,0.25,-0.25,0.0735,-0.000229671,0.00253048,2.39764e-13,-0.000699768,-0.000194923,0.00454457,-7.08734e-14,1.6159e-13,-0.00161674,0,52.2994,-5.24793,334.687,-1.90813e-09,4.3505e-09,2.92391,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,28,1,0.29,321.249,0.25,-0.25,0.0735,-0.000237873,0.00262085,2.48431e-13,-0.000724759,-0.000201885,0.00470687,-7.34019e-14,1.67362e-13,-0.00167448,0,54.1672,-5.43535,346.64,-1.9762e-09,4.50589e-09,3.02834,878,321.249,0.25,-0.25,0.0735,-0.000237873,0.00262085,2.48431e-13,-0.000724759,-0.000201885,0.00470687,-7.34019e-14,1.67362e-13,-0.00167448,0,54.1672,-5.43535,346.64,-1.9762e-09,4.50589e-09,3.02834,878,321.249,0.25,-0.25,0.0735,-0.000237873,0.00262085,2.48431e-13,-0.000724759,-0.000201885,0.00470687,-7.34019e-14,1.67362e-13,-0.00167448,0,54.1672,-5.43535,346.64,-1.9762e-09,4.50589e-09,3.02834,878,321.249,0.25,-0.25,0.0735,-0.000237873,0.00262085,2.48431e-13,-0.000724759,-0.000201885,0.00470687,-7.34019e-14,1.67362e-13,-0.00167448,0,54.1672,-5.43535,346.64,-1.9762e-09,4.50589e-09,3.02834,878,321.249,0.25,-0.25,0.0735,-0.000237873,0.00262085,2.48431e-13,-0.000724759,-0.000201885,0.00470687,-7.34019e-14,1.67362e-13,-0.00167448,0,54.1672,-5.43535,346.64,-1.9762e-09,4.50589e-09,3.02834,878,321.249,0.25,-0.25,0.0735,-0.000237873,0.00262085,2.48431e-13,-0.000724759,-0.000201885,0.00470687,-7.34019e-14,1.67362e-13,-0.00167448,0,54.1672,-5.43535,346.64,-1.9762e-09,4.50589e-09,3.02834,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,29,1,0.3,332.326,0.25,-0.25,0.0735,-0.000246076,0.00271123,2.57025e-13,-0.000749751,-0.000208846,0.00486918,-7.59322e-14,1.73133e-13,-0.00173222,0,56.0351,-5.62278,358.593,-2.04433e-09,4.66127e-09,3.13276,878,332.326,0.25,-0.25,0.0735,-0.000246076,0.00271123,2.57025e-13,-0.000749751,-0.000208846,0.00486918,-7.59322e-14,1.73133e-13,-0.00173222,0,56.0351,-5.62278,358.593,-2.04433e-09,4.66127e-09,3.13276,878,332.326,0.25,-0.25,0.0735,-0.000246076,0.00271123,2.57025e-13,-0.000749751,-0.000208846,0.00486918,-7.59322e-14,1.73133e-13,-0.00173222,0,56.0351,-5.62278,358.593,-2.04433e-09,4.66127e-09,3.13276,878,332.326,0.25,-0.25,0.0735,-0.000246076,0.00271123,2.57025e-13,-0.000749751,-0.000208846,0.00486918,-7.59322e-14,1.73133e-13,-0.00173222,0,56.0351,-5.62278,358.593,-2.04433e-09,4.66127e-09,3.13276,878,332.326,0.25,-0.25,0.0735,-0.000246076,0.00271123,2.57025e-13,-0.000749751,-0.000208846,0.00486918,-7.59322e-14,1.73133e-13,-0.00173222,0,56.0351,-5.62278,358.593,-2.04433e-09,4.66127e-09,3.13276,878,332.326,0.25,-0.25,0.0735,-0.000246076,0.00271123,2.57025e-13,-0.000749751,-0.000208846,0.00486918,-7.59322e-14,1.73133e-13,-0.00173222,0,56.0351,-5.62278,358.593,-2.04433e-09,4.66127e-09,3.13276,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,30,1,0.31,343.404,0.25,-0.25,0.0735,-0.000254279,0.0028016,2.65636e-13,-0.000774743,-0.000215808,0.00503148,-7.84614e-14,1.78904e-13,-0.00178996,0,57.9029,-5.81021,370.546,-2.11242e-09,4.81665e-09,3.23719,878,343.404,0.25,-0.25,0.0735,-0.000254279,0.0028016,2.65636e-13,-0.000774743,-0.000215808,0.00503148,-7.84614e-14,1.78904e-13,-0.00178996,0,57.9029,-5.81021,370.546,-2.11242e-09,4.81665e-09,3.23719,878,343.404,0.25,-0.25,0.0735,-0.000254279,0.0028016,2.65636e-13,-0.000774743,-0.000215808,0.00503148,-7.84614e-14,1.78904e-13,-0.00178996,0,57.9029,-5.81021,370.546,-2.11242e-09,4.81665e-09,3.23719,878,343.404,0.25,-0.25,0.0735,-0.000254279,0.0028016,2.65636e-13,-0.000774743,-0.000215808,0.00503148,-7.84614e-14,1.78904e-13,-0.00178996,0,57.9029,-5.81021,370.546,-2.11242e-09,4.81665e-09,3.23719,878,343.404,0.25,-0.25,0.0735,-0.000254279,0.0028016,2.65636e-13,-0.000774743,-0.000215808,0.00503148,-7.84614e-14,1.78904e-13,-0.00178996,0,57.9029,-5.81021,370.546,-2.11242e-09,4.81665e-09,3.23719,878,343.404,0.25,-0.25,0.0735,-0.000254279,0.0028016,2.65636e-13,-0.000774743,-0.000215808,0.00503148,-7.84614e-14,1.78904e-13,-0.00178996,0,57.9029,-5.81021,370.546,-2.11242e-09,4.81665e-09,3.23719,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,31,1,0.32,354.481,0.25,-0.25,0.0735,-0.000262481,0.00289197,2.74266e-13,-0.000799735,-0.000222769,0.00519379,-8.09918e-14,1.84675e-13,-0.0018477,0,59.7707,-5.99763,382.499,-2.18055e-09,4.97203e-09,3.34162,878,354.481,0.25,-0.25,0.0735,-0.000262481,0.00289197,2.74266e-13,-0.000799735,-0.000222769,0.00519379,-8.09918e-14,1.84675e-13,-0.0018477,0,59.7707,-5.99763,382.499,-2.18055e-09,4.97203e-09,3.34162,878,354.481,0.25,-0.25,0.0735,-0.000262481,0.00289197,2.74266e-13,-0.000799735,-0.000222769,0.00519379,-8.09918e-14,1.84675e-13,-0.0018477,0,59.7707,-5.99763,382.499,-2.18055e-09,4.97203e-09,3.34162,878,354.481,0.25,-0.25,0.0735,-0.000262481,0.00289197,2.74266e-13,-0.000799735,-0.000222769,0.00519379,-8.09918e-14,1.84675e-13,-0.0018477,0,59.7707,-5.99763,382.499,-2.18055e-09,4.97203e-09,3.34162,878,354.481,0.25,-0.25,0.0735,-0.000262481,0.00289197,2.74266e-13,-0.000799735,-0.000222769,0.00519379,-8.09918e-14,1.84675e-13,-0.0018477,0,59.7707,-5.99763,382.499,-2.18055e-09,4.97203e-09,3.34162,878,354.481,0.25,-0.25,0.0735,-0.000262481,0.00289197,2.74266e-13,-0.000799735,-0.000222769,0.00519379,-8.09918e-14,1.84675e-13,-0.0018477,0,59.7707,-5.99763,382.499,-2.18055e-09,4.97203e-09,3.34162,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,32,1,0.33,365.559,0.25,-0.25,0.0735,-0.000270684,0.00298235,2.4975e-14,-0.000824726,-0.000229731,0.00535609,-8.35227e-14,1.90446e-13,-0.00190544,0,61.6386,-6.18506,394.452,-2.24869e-09,5.1274e-09,3.44604,878,365.559,0.25,-0.25,0.0735,-0.000270684,0.00298235,2.4975e-14,-0.000824726,-0.000229731,0.00535609,-8.35227e-14,1.90446e-13,-0.00190544,0,61.6386,-6.18506,394.452,-2.24869e-09,5.1274e-09,3.44604,878,365.559,0.25,-0.25,0.0735,-0.000270684,0.00298235,2.4975e-14,-0.000824726,-0.000229731,0.00535609,-8.35227e-14,1.90446e-13,-0.00190544,0,61.6386,-6.18506,394.452,-2.24869e-09,5.1274e-09,3.44604,878,365.559,0.25,-0.25,0.0735,-0.000270684,0.00298235,2.4975e-14,-0.000824726,-0.000229731,0.00535609,-8.35227e-14,1.90446e-13,-0.00190544,0,61.6386,-6.18506,394.452,-2.24869e-09,5.1274e-09,3.44604,878,365.559,0.25,-0.25,0.0735,-0.000270684,0.00298235,2.4975e-14,-0.000824726,-0.000229731,0.00535609,-8.35227e-14,1.90446e-13,-0.00190544,0,61.6386,-6.18506,394.452,-2.24869e-09,5.1274e-09,3.44604,878,365.559,0.25,-0.25,0.0735,-0.000270684,0.00298235,2.4975e-14,-0.000824726,-0.000229731,0.00535609,-8.35227e-14,1.90446e-13,-0.00190544,0,61.6386,-6.18506,394.452,-2.24869e-09,5.1274e-09,3.44604,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,33,1,0.34,376.635,0.25,-0.25,0.0735,-0.000279055,0.00307273,4.12053e-09,-0.000849743,-0.000236712,0.0055185,3.60122e-10,6.74666e-11,-0.00196323,1.29237e-07,63.5085,-6.37216,406.406,1.41691e-05,2.37676e-06,3.55268,878,376.635,0.25,-0.25,0.0735,-0.000279055,0.00307273,4.12053e-09,-0.000849743,-0.000236712,0.0055185,3.60122e-10,6.74666e-11,-0.00196323,1.29237e-07,63.5085,-6.37216,406.406,1.41691e-05,2.37676e-06,3.55268,878,376.635,0.25,-0.25,0.0735,-0.000279055,0.00307273,4.12053e-09,-0.000849743,-0.000236712,0.0055185,3.60122e-10,6.74666e-11,-0.00196323,1.29237e-07,63.5085,-6.37216,406.406,1.41691e-05,2.37676e-06,3.55268,878,376.635,0.25,-0.25,0.0735,-0.000279055,0.00307273,4.12053e-09,-0.000849743,-0.000236712,0.0055185,3.60122e-10,6.74666e-11,-0.00196323,1.29237e-07,63.5085,-6.37216,406.406,1.41691e-05,2.37676e-06,3.55268,878,376.635,0.25,-0.25,0.0735,-0.000279055,0.00307273,4.12053e-09,-0.000849743,-0.000236712,0.0055185,3.60122e-10,6.74666e-11,-0.00196323,1.29237e-07,63.5085,-6.37216,406.406,1.41691e-05,2.37676e-06,3.55268,878,376.635,0.25,-0.25,0.0735,-0.000279055,0.00307273,4.12053e-09,-0.000849743,-0.000236712,0.0055185,3.60122e-10,6.74666e-11,-0.00196323,1.29237e-07,63.5085,-6.37216,406.406,1.41691e-05,2.37676e-06,3.55268,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,34,1,0.35,385.729,0.25,-0.25,0.0735,-0.000288016,0.00316452,-5.83835e-11,-0.000879457,-0.000240863,0.00569112,-3.31547e-08,1.4143e-08,-0.00203058,4.44348e-05,65.7517,-6.29658,416.806,-0.000759993,0.000459889,4.13227,878,385.729,0.25,-0.25,0.0735,-0.000288016,0.00316452,-5.83835e-11,-0.000879457,-0.000240863,0.00569112,-3.31547e-08,1.4143e-08,-0.00203058,4.44348e-05,65.7517,-6.29658,416.806,-0.000759993,0.000459889,4.13227,878,385.729,0.25,-0.25,0.0735,-0.000288016,0.00316452,-5.83835e-11,-0.000879457,-0.000240863,0.00569112,-3.31547e-08,1.4143e-08,-0.00203058,4.44348e-05,65.7517,-6.29658,416.806,-0.000759993,0.000459889,4.13227,878,385.729,0.25,-0.25,0.0735,-0.000288016,0.00316452,-5.83835e-11,-0.000879457,-0.000240863,0.00569112,-3.31547e-08,1.4143e-08,-0.00203058,4.44348e-05,65.7517,-6.29658,416.806,-0.000759993,0.000459889,4.13227,878,385.729,0.25,-0.25,0.0735,-0.000288016,0.00316452,-5.83835e-11,-0.000879457,-0.000240863,0.00569112,-3.31547e-08,1.4143e-08,-0.00203058,4.44348e-05,65.7517,-6.29658,416.806,-0.000759993,0.000459889,4.13227,878,385.729,0.25,-0.25,0.0735,-0.000288016,0.00316452,-5.83835e-11,-0.000879457,-0.000240863,0.00569112,-3.31547e-08,1.4143e-08,-0.00203058,4.44348e-05,65.7517,-6.29658,416.806,-0.000759993,0.000459889,4.13227,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,35,1,0.36,393.781,0.25,-0.25,0.0735,-0.000297022,0.00325638,2.52596e-09,-0.000910491,-0.000246112,0.00586869,-4.87899e-08,3.29781e-08,-0.00210391,0.000112321,68.269,-6.46351,426.35,-0.00103549,0.000455231,4.88155,878,393.781,0.25,-0.25,0.0735,-0.000297022,0.00325638,2.52596e-09,-0.000910491,-0.000246112,0.00586869,-4.87899e-08,3.29781e-08,-0.00210391,0.000112321,68.269,-6.46351,426.35,-0.00103549,0.000455231,4.88155,878,393.781,0.25,-0.25,0.0735,-0.000297022,0.00325638,2.52596e-09,-0.000910491,-0.000246112,0.00586869,-4.87899e-08,3.29781e-08,-0.00210391,0.000112321,68.269,-6.46351,426.35,-0.00103549,0.000455231,4.88155,878,393.781,0.25,-0.25,0.0735,-0.000297022,0.00325638,2.52596e-09,-0.000910491,-0.000246112,0.00586869,-4.87899e-08,3.29781e-08,-0.00210391,0.000112321,68.269,-6.46351,426.35,-0.00103549,0.000455231,4.88155,878,393.781,0.25,-0.25,0.0735,-0.000297022,0.00325638,2.52596e-09,-0.000910491,-0.000246112,0.00586869,-4.87899e-08,3.29781e-08,-0.00210391,0.000112321,68.269,-6.46351,426.35,-0.00103549,0.000455231,4.88155,878,393.781,0.25,-0.25,0.0735,-0.000297022,0.00325638,2.52596e-09,-0.000910491,-0.000246112,0.00586869,-4.87899e-08,3.29781e-08,-0.00210391,0.000112321,68.269,-6.46351,426.35,-0.00103549,0.000455231,4.88155,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,36,1,0.37,401.925,0.25,-0.25,0.0735,-0.000306015,0.00334766,-6.02746e-09,-0.000943129,-0.000252447,0.00605294,-1.02357e-08,1.70328e-08,-0.002185,0.000188285,70.7432,-6.57004,435.78,-0.000220551,4.6929e-05,5.31918,878,401.925,0.25,-0.25,0.0735,-0.000306015,0.00334766,-6.02746e-09,-0.000943129,-0.000252447,0.00605294,-1.02357e-08,1.70328e-08,-0.002185,0.000188285,70.7432,-6.57004,435.78,-0.000220551,4.6929e-05,5.31918,878,401.925,0.25,-0.25,0.0735,-0.000306015,0.00334766,-6.02746e-09,-0.000943129,-0.000252447,0.00605294,-1.02357e-08,1.70328e-08,-0.002185,0.000188285,70.7432,-6.57004,435.78,-0.000220551,4.6929e-05,5.31918,878,401.925,0.25,-0.25,0.0735,-0.000306015,0.00334766,-6.02746e-09,-0.000943129,-0.000252447,0.00605294,-1.02357e-08,1.70328e-08,-0.002185,0.000188285,70.7432,-6.57004,435.78,-0.000220551,4.6929e-05,5.31918,878,401.925,0.25,-0.25,0.0735,-0.000306015,0.00334766,-6.02746e-09,-0.000943129,-0.000252447,0.00605294,-1.02357e-08,1.70328e-08,-0.002185,0.000188285,70.7432,-6.57004,435.78,-0.000220551,4.6929e-05,5.31918,878,401.925,0.25,-0.25,0.0735,-0.000306015,0.00334766,-6.02746e-09,-0.000943129,-0.000252447,0.00605294,-1.02357e-08,1.70328e-08,-0.002185,0.000188285,70.7432,-6.57004,435.78,-0.000220551,4.6929e-05,5.31918,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,37,1,0.38,409.862,0.25,-0.25,0.0735,-0.00031502,0.0034387,-1.37753e-08,-0.000977238,-0.000258862,0.00624234,-6.63865e-09,2.03914e-08,-0.00227058,0.00027418,73.2837,-6.65497,445.016,-7.53661e-05,5.36145e-05,5.74198,878,409.862,0.25,-0.25,0.0735,-0.00031502,0.0034387,-1.37753e-08,-0.000977238,-0.000258862,0.00624234,-6.63865e-09,2.03914e-08,-0.00227058,0.00027418,73.2837,-6.65497,445.016,-7.53661e-05,5.36145e-05,5.74198,878,409.862,0.25,-0.25,0.0735,-0.00031502,0.0034387,-1.37753e-08,-0.000977238,-0.000258862,0.00624234,-6.63865e-09,2.03914e-08,-0.00227058,0.00027418,73.2837,-6.65497,445.016,-7.53661e-05,5.36145e-05,5.74198,878,409.862,0.25,-0.25,0.0735,-0.00031502,0.0034387,-1.37753e-08,-0.000977238,-0.000258862,0.00624234,-6.63865e-09,2.03914e-08,-0.00227058,0.00027418,73.2837,-6.65497,445.016,-7.53661e-05,5.36145e-05,5.74198,878,409.862,0.25,-0.25,0.0735,-0.00031502,0.0034387,-1.37753e-08,-0.000977238,-0.000258862,0.00624234,-6.63865e-09,2.03914e-08,-0.00227058,0.00027418,73.2837,-6.65497,445.016,-7.53661e-05,5.36145e-05,5.74198,878,409.862,0.25,-0.25,0.0735,-0.00031502,0.0034387,-1.37753e-08,-0.000977238,-0.000258862,0.00624234,-6.63865e-09,2.03914e-08,-0.00227058,0.00027418,73.2837,-6.65497,445.016,-7.53661e-05,5.36145e-05,5.74198,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,38,1,0.39,417.494,0.25,-0.25,0.0735,-0.000324395,0.00353006,-3.16968e-09,-0.00101233,-0.000263303,0.00643349,-2.26886e-08,2.6904e-08,-0.00235812,0.000367365,75.8522,-6.67263,453.979,-0.000468676,0.000163773,6.20216,878,417.494,0.25,-0.25,0.0735,-0.000324395,0.00353006,-3.16968e-09,-0.00101233,-0.000263303,0.00643349,-2.26886e-08,2.6904e-08,-0.00235812,0.000367365,75.8522,-6.67263,453.979,-0.000468676,0.000163773,6.20216,878,417.494,0.25,-0.25,0.0735,-0.000324395,0.00353006,-3.16968e-09,-0.00101233,-0.000263303,0.00643349,-2.26886e-08,2.6904e-08,-0.00235812,0.000367365,75.8522,-6.67263,453.979,-0.000468676,0.000163773,6.20216,878,417.494,0.25,-0.25,0.0735,-0.000324395,0.00353006,-3.16968e-09,-0.00101233,-0.000263303,0.00643349,-2.26886e-08,2.6904e-08,-0.00235812,0.000367365,75.8522,-6.67263,453.979,-0.000468676,0.000163773,6.20216,878,417.494,0.25,-0.25,0.0735,-0.000324395,0.00353006,-3.16968e-09,-0.00101233,-0.000263303,0.00643349,-2.26886e-08,2.6904e-08,-0.00235812,0.000367365,75.8522,-6.67263,453.979,-0.000468676,0.000163773,6.20216,878,417.494,0.25,-0.25,0.0735,-0.000324395,0.00353006,-3.16968e-09,-0.00101233,-0.000263303,0.00643349,-2.26886e-08,2.6904e-08,-0.00235812,0.000367365,75.8522,-6.67263,453.979,-0.000468676,0.000163773,6.20216,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,39,1,0.4,424.766,0.25,-0.25,0.0735,-0.000334072,0.00362189,-1.88875e-08,-0.00104875,-0.000265622,0.00662702,-3.72146e-08,3.67487e-08,-0.00244763,0.000469273,78.4656,-6.62683,462.65,-0.00082009,0.000321072,6.74685,878,424.766,0.25,-0.25,0.0735,-0.000334072,0.00362189,-1.88875e-08,-0.00104875,-0.000265622,0.00662702,-3.72146e-08,3.67487e-08,-0.00244763,0.000469273,78.4656,-6.62683,462.65,-0.00082009,0.000321072,6.74685,878,424.766,0.25,-0.25,0.0735,-0.000334072,0.00362189,-1.88875e-08,-0.00104875,-0.000265622,0.00662702,-3.72146e-08,3.67487e-08,-0.00244763,0.000469273,78.4656,-6.62683,462.65,-0.00082009,0.000321072,6.74685,878,424.766,0.25,-0.25,0.0735,-0.000334072,0.00362189,-1.88875e-08,-0.00104875,-0.000265622,0.00662702,-3.72146e-08,3.67487e-08,-0.00244763,0.000469273,78.4656,-6.62683,462.65,-0.00082009,0.000321072,6.74685,878,424.766,0.25,-0.25,0.0735,-0.000334072,0.00362189,-1.88875e-08,-0.00104875,-0.000265622,0.00662702,-3.72146e-08,3.67487e-08,-0.00244763,0.000469273,78.4656,-6.62683,462.65,-0.00082009,0.000321072,6.74685,878,424.766,0.25,-0.25,0.0735,-0.000334072,0.00362189,-1.88875e-08,-0.00104875,-0.000265622,0.00662702,-3.72146e-08,3.67487e-08,-0.00244763,0.000469273,78.4656,-6.62683,462.65,-0.00082009,0.000321072,6.74685,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,40,1,0.41,431.648,0.25,-0.25,0.0735,-0.000344,0.00371393,-2.24639e-08,-0.00108628,-0.000266066,0.00682269,-4.39198e-08,4.19405e-08,-0.00253972,0.00058043,81.1215,-6.52887,470.968,-0.000985517,0.000359426,7.3315,878,431.648,0.25,-0.25,0.0735,-0.000344,0.00371393,-2.24639e-08,-0.00108628,-0.000266066,0.00682269,-4.39198e-08,4.19405e-08,-0.00253972,0.00058043,81.1215,-6.52887,470.968,-0.000985517,0.000359426,7.3315,878,431.648,0.25,-0.25,0.0735,-0.000344,0.00371393,-2.24639e-08,-0.00108628,-0.000266066,0.00682269,-4.39198e-08,4.19405e-08,-0.00253972,0.00058043,81.1215,-6.52887,470.968,-0.000985517,0.000359426,7.3315,878,431.648,0.25,-0.25,0.0735,-0.000344,0.00371393,-2.24639e-08,-0.00108628,-0.000266066,0.00682269,-4.39198e-08,4.19405e-08,-0.00253972,0.00058043,81.1215,-6.52887,470.968,-0.000985517,0.000359426,7.3315,878,431.648,0.25,-0.25,0.0735,-0.000344,0.00371393,-2.24639e-08,-0.00108628,-0.000266066,0.00682269,-4.39198e-08,4.19405e-08,-0.00253972,0.00058043,81.1215,-6.52887,470.968,-0.000985517,0.000359426,7.3315,878,431.648,0.25,-0.25,0.0735,-0.000344,0.00371393,-2.24639e-08,-0.00108628,-0.000266066,0.00682269,-4.39198e-08,4.19405e-08,-0.00253972,0.00058043,81.1215,-6.52887,470.968,-0.000985517,0.000359426,7.3315,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,41,1,0.42,438.169,0.25,-0.25,0.0735,-0.000354415,0.00380653,-4.28903e-08,-0.00112518,-0.000263515,0.00702015,-5.13166e-08,4.78759e-08,-0.00263358,0.000699765,83.7937,-6.35082,478.969,-0.00117718,0.000371079,7.98102,878,438.169,0.25,-0.25,0.0735,-0.000354415,0.00380653,-4.28903e-08,-0.00112518,-0.000263515,0.00702015,-5.13166e-08,4.78759e-08,-0.00263358,0.000699765,83.7937,-6.35082,478.969,-0.00117718,0.000371079,7.98102,878,438.169,0.25,-0.25,0.0735,-0.000354415,0.00380653,-4.28903e-08,-0.00112518,-0.000263515,0.00702015,-5.13166e-08,4.78759e-08,-0.00263358,0.000699765,83.7937,-6.35082,478.969,-0.00117718,0.000371079,7.98102,878,438.169,0.25,-0.25,0.0735,-0.000354415,0.00380653,-4.28903e-08,-0.00112518,-0.000263515,0.00702015,-5.13166e-08,4.78759e-08,-0.00263358,0.000699765,83.7937,-6.35082,478.969,-0.00117718,0.000371079,7.98102,878,438.169,0.25,-0.25,0.0735,-0.000354415,0.00380653,-4.28903e-08,-0.00112518,-0.000263515,0.00702015,-5.13166e-08,4.78759e-08,-0.00263358,0.000699765,83.7937,-6.35082,478.969,-0.00117718,0.000371079,7.98102,878,438.169,0.25,-0.25,0.0735,-0.000354415,0.00380653,-4.28903e-08,-0.00112518,-0.000263515,0.00702015,-5.13166e-08,4.78759e-08,-0.00263358,0.000699765,83.7937,-6.35082,478.969,-0.00117718,0.000371079,7.98102,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
