Block Name,Row ID,N,Time,avg(VonMises),avg(X),avg(Y),avg(Z),avg(dx),avg(dy),avg(dz),avg(e11),avg(e12),avg(e22),avg(e23),avg(e31),avg(e33),avg(lambda),avg(s11),avg(s12),avg(s22),avg(s23),avg(s31),avg(s33),avg(vtkOriginalPointIds),max(VonMises),max(X),max(Y),max(Z),max(dx),max(dy),max(dz),max(e11),max(e12),max(e22),max(e23),max(e31),max(e33),max(lambda),max(s11),max(s12),max(s22),max(s23),max(s31),max(s33),max(vtkOriginalPointIds),med(VonMises),med(X),med(Y),med(Z),med(dx),med(dy),med(dz),med(e11),med(e12),med(e22),med(e23),med(e31),med(e33),med(lambda),med(s11),med(s12),med(s22),med(s23),med(s31),med(s33),med(vtkOriginalPointIds),min(VonMises),min(X),min(Y),min(Z),min(dx),min(dy),min(dz),min(e11),min(e12),min(e22),min(e23),min(e31),min(e33),min(lambda),min(s11),min(s12),min(s22),min(s23),min(s31),min(s33),min(vtkOriginalPointIds),q1(VonMises),q1(X),q1(Y),q1(Z),q1(dx),q1(dy),q1(dz),q1(e11),q1(e12),q1(e22),q1(e23),q1(e31),q1(e33),q1(lambda),q1(s11),q1(s12),q1(s22),q1(s23),q1(s31),q1(s33),q1(vtkOriginalPointIds),q3(VonMises),q3(X),q3(Y),q3(Z),q3(dx),q3(dy),q3(dz),q3(e11),q3(e12),q3(e22),q3(e23),q3(e31),q3(e33),q3(lambda),q3(s11),q3(s12),q3(s22),q3(s23),q3(s31),q3(s33),q3(vtkOriginalPointIds),std(VonMises),std(X),std(Y),std(Z),std(dx),std(dy),std(dz),std(e11),std(e12),std(e22),std(e23),std(e31),std(e33),std(lambda),std(s11),std(s12),std(s22),std(s23),std(s31),std(s33),std(vtkOriginalPointIds),vtkValidPointMask
stats,26,1,0.27,299.094,0.25,-0.25,0.0735,-0.000221468,0.0024401,2.31125e-13,-0.000674776,-0.000187961,0.00438226,-6.83425e-14,1.55819e-13,-0.001559,0,50.4316,-5.0605,322.733,-1.83999e-09,4.19513e-09,2.81949,878,299.094,0.25,-0.25,0.0735,-0.000221468,0.0024401,2.31125e-13,-0.000674776,-0.000187961,0.00438226,-6.83425e-14,1.55819e-13,-0.001559,0,50.4316,-5.0605,322.733,-1.83999e-09,4.19513e-09,2.81949,878,299.094,0.25,-0.25,0.0735,-0.000221468,0.0024401,2.31125e-13,-0.000674776,-0.000187961,0.00438226,-6.83425e-14,1.55819e-13,-0.001559,0,50.4316,-5.0605,322.733,-1.83999e-09,4.19513e-09,2.81949,878,299.094,0.25,-0.25,0.0735,-0.000221468,0.0024401,2.31125e-13,-0.000674776,-0.000187961,0.00438226,-6.83425e-14,1.55819e-13,-0.001559,0,50.4316,-5.0605,322.733,-1.83999e-09,4.19513e-09,2.81949,878,299.094,0.25,-0.25,0.0735,-0.000221468,0.0024401,2.31125e-13,-0.000674776,-0.000187961,0.00438226,-6.83425e-14,1.55819e-13,-0.001559,0,50.4316,-5.0605,322.733,-1.83999e-09,4.19513e-09,2.81949,878,299.094,0.25,-0.25,0.0735,-0.000221468,0.0024401,2.31125e-13,-0.000674776,-0.000187961,0.00438226,-6.83425e-14,1.55819e-13,-0.001559,0,50.4316,-5.0605,322.733,-1.83999e-09,4.19513e-09,2.81949,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,27,1,0.28,310.171,0.25,-0.25,0.0735,-0.000229671,0.00253048,2.39764e-13,-0.000699768,-0.000194923,0.00454457,-7.08734e-14,1.6159e-13,-0.00161674,0,52.2994,-5.24793,334.687,-1.90813e-09,4.3505e-09,2.92391,878,310.171,0.25,-0.25,0.0735,-0.000229671,0.00253048,2.39764e-13,-0.000699768,-0.000194923,0.00454457,-7.08734e-14,1.6159e-13,-0.00161674,0,52.2994,-5.24793,334.687,-1.90813e-09,4.3505e-09,2.92391,878,310.171,0.25,-0.25,0.0735,-0.000229671,0.00253048,2.39764e-13,-0.000699768,-0.000194923,0.00454457,-7.08734e-14,1.6159e-13,-0.00161674,0,52.2994,-5.24793,334.687,-1.90813e-09,4.3505e-09,2.92391,878,310.171,0.25,-0.25,0.0735,-0.000229671,0.00253048,2.39764e-13,-0.000699768,-0.000194923,0.00454457,-7.08734e-14,1.6159e-13,-0.00161674,0,52.2994,-5.24793,334.687,-1.90813e-09,4.3505e-09,2.92391,878,310.171,0.25,-0.25,0.0735,-0.000229671,0.00253048,2.39764e-13,-0.000699768,-0.000194923,0.00454457,-7.08734e-14,1.6159e-13,-0.00161674,0,52.2994,-5.24793,334.687,-1.90813e-09,4.3505e-09,2.92391,878,310.171,0.25,-0.25,0.0735,-0.000229671,0.00253048,2.39764e-13,-0.000699768,-0.000194923,0.00454457,-7.08734e-14,1.6159e-13,-0.00161674,0,52.2994,-5.24793,334.687,-1.90813e-09,4.3505e-09,2.92391,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,28,1,0.29,321.249,0.25,-0.25,0.0735,-0.000237873,0.00262085,2.48431e-13,-0.000724759,-0.000201885,0.00470687,-7.34019e-14,1.67362e-13,-0.00167448,0,54.1672,-5.43535,346.64,-1.9762e-09,4.50589e-09,3.02834,878,321.249,0.25,-0.25,0.0735,-0.000237873,0.00262085,2.48431e-13,-0.000724759,-0.000201885,0.00470687,-7.34019e-14,1.67362e-13,-0.00167448,0,54.1672,-5.43535,346.64,-1.9762e-09,4.50589e-09,3.02834,878,321.249,0.25,-0.25,0.0735,-0.000237873,0.00262085,2.48431e-13,-0.000724759,-0.000201885,0.00470687,-7.34019e-14,1.67362e-13,-0.00167448,0,54.1672,-5.43535,346.64,-1.9762e-09,4.50589e-09,3.02834,878,321.249,0.25,-0.25,0.0735,-0.000237873,0.00262085,2.48431e-13,-0.000724759,-0.000201885,0.00470687,-7.34019e-14,1.67362e-13,-0.00167448,0,54.1672,-5.43535,346.64,-1.9762e-09,4.50589e-09,3.02834,878,321.249,0.25,-0.25,0.0735,-0.000237873,0.00262085,2.48431e-13,-0.000724759,-0.000201885,0.00470687,-7.34019e-14,1.67362e-13,-0.00167448,0,54.1672,-5.43535,346.64,-1.9762e-09,4.50589e-09,3.02834,878,321.249,0.25,-0.25,0.0735,-0.000237873,0.00262085,2.48431e-13,-0.000724759,-0.000201885,0.00470687,-7.34019e-14,1.67362e-13,-0.00167448,0,54.1672,-5.43535,346.64,-1.9762e-09,4.50589e-09,3.02834,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,29,1,0.3,332.326,0.25,-0.25,0.0735,-0.000246076,0.00271123,2.57025e-13,-0.000749751,-0.000208846,0.00486918,-7.59322e-14,1.73133e-13,-0.00173222,0,56.0351,-5.62278,358.593,-2.04433e-09,4.66127e-09,3.13276,878,332.326,0.25,-0.25,0.0735,-0.000246076,0.00271123,2.57025e-13,-0.000749751,-0.000208846,0.00486918,-7.59322e-14,1.73133e-13,-0.00173222,0,56.0351,-5.62278,358.593,-2.04433e-09,4.66127e-09,3.13276,878,332.326,0.25,-0.25,0.0735,-0.000246076,0.00271123,2.57025e-13,-0.000749751,-0.000208846,0.00486918,-7.59322e-14,1.73133e-13,-0.00173222,0,56.0351,-5.62278,358.593,-2.04433e-09,4.66127e-09,3.13276,878,332.326,0.25,-0.25,0.0735,-0.000246076,0.00271123,2.57025e-13,-0.000749751,-0.000208846,0.00486918,-7.59322e-14,1.73133e-13,-0.00173222,0,56.0351,-5.62278,358.593,-2.04433e-09,4.66127e-09,3.13276,878,332.326,0.25,-0.25,0.0735,-0.000246076,0.00271123,2.57025e-13,-0.000749751,-0.000208846,0.00486918,-7.59322e-14,1.73133e-13,-0.00173222,0,56.0351,-5.62278,358.593,-2.04433e-09,4.66127e-09,3.13276,878,332.326,0.25,-0.25,0.0735,-0.000246076,0.00271123,2.57025e-13,-0.000749751,-0.000208846,0.00486918,-7.59322e-14,1.73133e-13,-0.00173222,0,56.0351,-5.62278,358.593,-2.04433e-09,4.66127e-09,3.13276,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,30,1,0.31,343.404,0.25,-0.25,0.0735,-0.000254279,0.0028016,2.65636e-13,-0.000774743,-0.000215808,0.00503148,-7.84614e-14,1.78904e-13,-0.00178996,0,57.9029,-5.81021,370.546,-2.11242e-09,4.81665e-09,3.23719,878,343.404,0.25,-0.25,0.0735,-0.000254279,0.0028016,2.65636e-13,-0.000774743,-0.000215808,0.00503148,-7.84614e-14,1.78904e-13,-0.00178996,0,57.9029,-5.81021,370.546,-2.11242e-09,4.81665e-09,3.23719,878,343.404,0.25,-0.25,0.0735,-0.000254279,0.0028016,2.65636e-13,-0.000774743,-0.000215808,0.00503148,-7.84614e-14,1.78904e-13,-0.00178996,0,57.9029,-5.81021,370.546,-2.11242e-09,4.81665e-09,3.23719,878,343.404,0.25,-0.25,0.0735,-0.000254279,0.0028016,2.65636e-13,-0.000774743,-0.000215808,0.00503148,-7.84614e-14,1.78904e-13,-0.00178996,0,57.9029,-5.81021,370.546,-2.11242e-09,4.81665e-09,3.23719,878,343.404,0.25,-0.25,0.0735,-0.000254279,0.0028016,2.65636e-13,-0.000774743,-0.000215808,0.00503148,-7.84614e-14,1.78904e-13,-0.00178996,0,57.9029,-5.81021,370.546,-2.11242e-09,4.81665e-09,3.23719,878,343.404,0.25,-0.25,0.0735,-0.000254279,0.0028016,2.65636e-13,-0.000774743,-0.000215808,0.00503148,-7.84614e-14,1.78904e-13,-0.00178996,0,57.9029,-5.81021,370.546,-2.11242e-09,4.81665e-09,3.23719,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,31,1,0.32,354.481,0.25,-0.25,0.0735,-0.000262481,0.00289197,2.74266e-13,-0.000799735,-0.000222769,0.00519379,-8.09918e-14,1.84675e-13,-0.0018477,0,59.7707,-5.99763,382.499,-2.18055e-09,4.97203e-09,3.34162,878,354.481,0.25,-0.25,0.0735,-0.000262481,0.00289197,2.74266e-13,-0.000799735,-0.000222769,0.00519379,-8.09918e-14,1.84675e-13,-0.0018477,0,59.7707,-5.99763,382.499,-2.18055e-09,4.97203e-09,3.34162,878,354.481,0.25,-0.25,0.0735,-0.000262481,0.00289197,2.74266e-13,-0.000799735,-0.000222769,0.00519379,-8.09918e-14,1.84675e-13,-0.0018477,0,59.7707,-5.99763,382.499,-2.18055e-09,4.97203e-09,3.34162,878,354.481,0.25,-0.25,0.0735,-0.000262481,0.00289197,2.74266e-13,-0.000799735,-0.000222769,0.00519379,-8.09918e-14,1.84675e-13,-0.0018477,0,59.7707,-5.99763,382.499,-2.18055e-09,4.97203e-09,3.34162,878,354.481,0.25,-0.25,0.0735,-0.000262481,0.00289197,2.74266e-13,-0.000799735,-0.000222769,0.00519379,-8.09918e-14,1.84675e-13,-0.0018477,0,59.7707,-5.99763,382.499,-2.18055e-09,4.97203e-09,3.34162,878,354.481,0.25,-0.25,0.0735,-0.000262481,0.00289197,2.74266e-13,-0.000799735,-0.000222769,0.00519379,-8.09918e-14,1.84675e-13,-0.0018477,0,59.7707,-5.99763,382.499,-2.18055e-09,4.97203e-09,3.34162,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,32,1,0.33,365.559,0.25,-0.25,0.0735,-0.000270703,0.00298235,-3.59771e-08,-0.000824728,-0.000229734,0.0053561,-1.459e-09,-2.42987e-10,-0.00190545,0,61.6386,-6.18514,394.453,-3.92807e-05,-6.54196e-06,3.44604,878,365.559,0.25,-0.25,0.0735,-0.000270703,0.00298235,-3.59771e-08,-0.000824728,-0.000229734,0.0053561,-1.459e-09,-2.42987e-10,-0.00190545,0,61.6386,-6.18514,394.453,-3.92807e-05,-6.54196e-06,3.44604,878,365.559,0.25,-0.25,0.0735,-0.000270703,0.00298235,-3.59771e-08,-0.000824728,-0.000229734,0.0053561,-1.459e-09,-2.42987e-10,-0.00190545,0,61.6386,-6.18514,394.453,-3.92807e-05,-6.54196e-06,3.44604,878,365.559,0.25,-0.25,0.0735,-0.000270703,0.00298235,-3.59771e-08,-0.000824728,-0.000229734,0.0053561,-1.459e-09,-2.42987e-10,-0.00190545,0,61.6386,-6.18514,394.453,-3.92807e-05,-6.54196e-06,3.44604,878,365.559,0.25,-0.25,0.0735,-0.000270703,0.00298235,-3.59771e-08,-0.000824728,-0.000229734,0.0053561,-1.459e-09,-2.42987e-10,-0.00190545,0,61.6386,-6.18514,394.453,-3.92807e-05,-6.54196e-06,3.44604,878,365.559,0.25,-0.25,0.0735,-0.000270703,0.00298235,-3.59771e-08,-0.000824728,-0.000229734,0.0053561,-1.459e-09,-2.42987e-10,-0.00190545,0,61.6386,-6.18514,394.453,-3.92807e-05,-6.54196e-06,3.44604,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,33,1,0.34,376.207,0.25,-0.25,0.0735,-0.000279093,0.00307291,1.82396e-07,-0.000850401,-0.000236253,0.00551974,2.27797e-07,2.51539e-07,-0.00196435,8.33023e-06,63.5971,-6.31563,406.092,0.00922393,-0.00370864,3.68413,878,376.207,0.25,-0.25,0.0735,-0.000279093,0.00307291,1.82396e-07,-0.000850401,-0.000236253,0.00551974,2.27797e-07,2.51539e-07,-0.00196435,8.33023e-06,63.5971,-6.31563,406.092,0.00922393,-0.00370864,3.68413,878,376.207,0.25,-0.25,0.0735,-0.000279093,0.00307291,1.82396e-07,-0.000850401,-0.000236253,0.00551974,2.27797e-07,2.51539e-07,-0.00196435,8.33023e-06,63.5971,-6.31563,406.092,0.00922393,-0.00370864,3.68413,878,376.207,0.25,-0.25,0.0735,-0.000279093,0.00307291,1.82396e-07,-0.000850401,-0.000236253,0.00551974,2.27797e-07,2.51539e-07,-0.00196435,8.33023e-06,63.5971,-6.31563,406.092,0.00922393,-0.00370864,3.68413,878,376.207,0.25,-0.25,0.0735,-0.000279093,0.00307291,1.82396e-07,-0.000850401,-0.000236253,0.00551974,2.27797e-07,2.51539e-07,-0.00196435,8.33023e-06,63.5971,-6.31563,406.092,0.00922393,-0.00370864,3.68413,878,376.207,0.25,-0.25,0.0735,-0.000279093,0.00307291,1.82396e-07,-0.000850401,-0.000236253,0.00551974,2.27797e-07,2.51539e-07,-0.00196435,8.33023e-06,63.5971,-6.31563,406.092,0.00922393,-0.00370864,3.68413,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,34,1,0.35,386.236,0.25,-0.25,0.0735,-0.000287769,0.00316422,6.40622e-08,-0.000878394,-0.000241541,0.00568897,-4.00114e-07,3.32886e-07,-0.00202878,3.38746e-05,65.6494,-6.35937,417.183,-0.00642298,0.00322769,3.9825,878,386.236,0.25,-0.25,0.0735,-0.000287769,0.00316422,6.40622e-08,-0.000878394,-0.000241541,0.00568897,-4.00114e-07,3.32886e-07,-0.00202878,3.38746e-05,65.6494,-6.35937,417.183,-0.00642298,0.00322769,3.9825,878,386.236,0.25,-0.25,0.0735,-0.000287769,0.00316422,6.40622e-08,-0.000878394,-0.000241541,0.00568897,-4.00114e-07,3.32886e-07,-0.00202878,3.38746e-05,65.6494,-6.35937,417.183,-0.00642298,0.00322769,3.9825,878,386.236,0.25,-0.25,0.0735,-0.000287769,0.00316422,6.40622e-08,-0.000878394,-0.000241541,0.00568897,-4.00114e-07,3.32886e-07,-0.00202878,3.38746e-05,65.6494,-6.35937,417.183,-0.00642298,0.00322769,3.9825,878,386.236,0.25,-0.25,0.0735,-0.000287769,0.00316422,6.40622e-08,-0.000878394,-0.000241541,0.00568897,-4.00114e-07,3.32886e-07,-0.00202878,3.38746e-05,65.6494,-6.35937,417.183,-0.00642298,0.00322769,3.9825,878,386.236,0.25,-0.25,0.0735,-0.000287769,0.00316422,6.40622e-08,-0.000878394,-0.000241541,0.00568897,-4.00114e-07,3.32886e-07,-0.00202878,3.38746e-05,65.6494,-6.35937,417.183,-0.00642298,0.00322769,3.9825,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,35,1,0.36,394.905,0.25,-0.25,0.0735,-0.000296436,0.0032554,1.74399e-07,-0.00090737,-0.000247688,0.00586127,-6.2606e-07,7.69876e-07,-0.00209675,8.49134e-05,68.0617,-6.60398,427.269,-0.00942353,9.23245e-05,4.67065,878,394.905,0.25,-0.25,0.0735,-0.000296436,0.0032554,1.74399e-07,-0.00090737,-0.000247688,0.00586127,-6.2606e-07,7.69876e-07,-0.00209675,8.49134e-05,68.0617,-6.60398,427.269,-0.00942353,9.23245e-05,4.67065,878,394.905,0.25,-0.25,0.0735,-0.000296436,0.0032554,1.74399e-07,-0.00090737,-0.000247688,0.00586127,-6.2606e-07,7.69876e-07,-0.00209675,8.49134e-05,68.0617,-6.60398,427.269,-0.00942353,9.23245e-05,4.67065,878,394.905,0.25,-0.25,0.0735,-0.000296436,0.0032554,1.74399e-07,-0.00090737,-0.000247688,0.00586127,-6.2606e-07,7.69876e-07,-0.00209675,8.49134e-05,68.0617,-6.60398,427.269,-0.00942353,9.23245e-05,4.67065,878,394.905,0.25,-0.25,0.0735,-0.000296436,0.0032554,1.74399e-07,-0.00090737,-0.000247688,0.00586127,-6.2606e-07,7.69876e-07,-0.00209675,8.49134e-05,68.0617,-6.60398,427.269,-0.00942353,9.23245e-05,4.67065,878,394.905,0.25,-0.25,0.0735,-0.000296436,0.0032554,1.74399e-07,-0.00090737,-0.000247688,0.00586127,-6.2606e-07,7.69876e-07,-0.00209675,8.49134e-05,68.0617,-6.60398,427.269,-0.00942353,9.23245e-05,4.67065,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,36,1,0.37,403.912,0.25,-0.25,0.0735,-0.000305221,0.00334631,2.97052e-07,-0.000937588,-0.000254453,0.00603789,-5.56611e-07,9.34815e-07,-0.00216869,0.000136354,70.3794,-6.73698,437.523,-0.00728696,0.00247924,5.12893,878,403.912,0.25,-0.25,0.0735,-0.000305221,0.00334631,2.97052e-07,-0.000937588,-0.000254453,0.00603789,-5.56611e-07,9.34815e-07,-0.00216869,0.000136354,70.3794,-6.73698,437.523,-0.00728696,0.00247924,5.12893,878,403.912,0.25,-0.25,0.0735,-0.000305221,0.00334631,2.97052e-07,-0.000937588,-0.000254453,0.00603789,-5.56611e-07,9.34815e-07,-0.00216869,0.000136354,70.3794,-6.73698,437.523,-0.00728696,0.00247924,5.12893,878,403.912,0.25,-0.25,0.0735,-0.000305221,0.00334631,2.97052e-07,-0.000937588,-0.000254453,0.00603789,-5.56611e-07,9.34815e-07,-0.00216869,0.000136354,70.3794,-6.73698,437.523,-0.00728696,0.00247924,5.12893,878,403.912,0.25,-0.25,0.0735,-0.000305221,0.00334631,2.97052e-07,-0.000937588,-0.000254453,0.00603789,-5.56611e-07,9.34815e-07,-0.00216869,0.000136354,70.3794,-6.73698,437.523,-0.00728696,0.00247924,5.12893,878,403.912,0.25,-0.25,0.0735,-0.000305221,0.00334631,2.97052e-07,-0.000937588,-0.000254453,0.00603789,-5.56611e-07,9.34815e-07,-0.00216869,0.000136354,70.3794,-6.73698,437.523,-0.00728696,0.00247924,5.12893,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,37,1,0.38,412.963,0.25,-0.25,0.0735,-0.00031399,0.00343717,3.47165e-07,-0.000968465,-0.000261019,0.00621737,-5.73371e-07,1.03719e-06,-0.00224387,0.000191246,72.6814,-6.85391,447.738,-0.00668554,0.00230061,5.46135,878,412.963,0.25,-0.25,0.0735,-0.00031399,0.00343717,3.47165e-07,-0.000968465,-0.000261019,0.00621737,-5.73371e-07,1.03719e-06,-0.00224387,0.000191246,72.6814,-6.85391,447.738,-0.00668554,0.00230061,5.46135,878,412.963,0.25,-0.25,0.0735,-0.00031399,0.00343717,3.47165e-07,-0.000968465,-0.000261019,0.00621737,-5.73371e-07,1.03719e-06,-0.00224387,0.000191246,72.6814,-6.85391,447.738,-0.00668554,0.00230061,5.46135,878,412.963,0.25,-0.25,0.0735,-0.00031399,0.00343717,3.47165e-07,-0.000968465,-0.000261019,0.00621737,-5.73371e-07,1.03719e-06,-0.00224387,0.000191246,72.6814,-6.85391,447.738,-0.00668554,0.00230061,5.46135,878,412.963,0.25,-0.25,0.0735,-0.00031399,0.00343717,3.47165e-07,-0.000968465,-0.000261019,0.00621737,-5.73371e-07,1.03719e-06,-0.00224387,0.000191246,72.6814,-6.85391,447.738,-0.00668554,0.00230061,5.46135,878,412.963,0.25,-0.25,0.0735,-0.00031399,0.00343717,3.47165e-07,-0.000968465,-0.000261019,0.00621737,-5.73371e-07,1.03719e-06,-0.00224387,0.000191246,72.6814,-6.85391,447.738,-0.00668554,0.00230061,5.46135,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,38,1,0.39,421.689,0.25,-0.25,0.0735,-0.000322945,0.00352828,5.52448e-07,-0.00100023,-0.000265827,0.00639842,-6.77137e-07,1.15926e-06,-0.0023207,0.000253373,75.0263,-6.91484,457.681,-0.00821931,0.00213369,5.85384,878,421.689,0.25,-0.25,0.0735,-0.000322945,0.00352828,5.52448e-07,-0.00100023,-0.000265827,0.00639842,-6.77137e-07,1.15926e-06,-0.0023207,0.000253373,75.0263,-6.91484,457.681,-0.00821931,0.00213369,5.85384,878,421.689,0.25,-0.25,0.0735,-0.000322945,0.00352828,5.52448e-07,-0.00100023,-0.000265827,0.00639842,-6.77137e-07,1.15926e-06,-0.0023207,0.000253373,75.0263,-6.91484,457.681,-0.00821931,0.00213369,5.85384,878,421.689,0.25,-0.25,0.0735,-0.000322945,0.00352828,5.52448e-07,-0.00100023,-0.000265827,0.00639842,-6.77137e-07,1.15926e-06,-0.0023207,0.000253373,75.0263,-6.91484,457.681,-0.00821931,0.00213369,5.85384,878,421.689,0.25,-0.25,0.0735,-0.000322945,0.00352828,5.52448e-07,-0.00100023,-0.000265827,0.00639842,-6.77137e-07,1.15926e-06,-0.0023207,0.000253373,75.0263,-6.91484,457.681,-0.00821931,0.00213369,5.85384,878,421.689,0.25,-0.25,0.0735,-0.000322945,0.00352828,5.52448e-07,-0.00100023,-0.000265827,0.00639842,-6.77137e-07,1.15926e-06,-0.0023207,0.000253373,75.0263,-6.91484,457.681,-0.00821931,0.00213369,5.85384,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,39,1,0.4,430.016,0.25,-0.25,0.0735,-0.000332201,0.00361972,6.69081e-07,-0.00103317,-0.000269566,0.00658196,-7.61745e-07,1.32087e-06,-0.00239972,0.000324984,77.4432,-6.9318,467.306,-0.0088404,0.0023313,6.33888,878,430.016,0.25,-0.25,0.0735,-0.000332201,0.00361972,6.69081e-07,-0.00103317,-0.000269566,0.00658196,-7.61745e-07,1.32087e-06,-0.00239972,0.000324984,77.4432,-6.9318,467.306,-0.0088404,0.0023313,6.33888,878,430.016,0.25,-0.25,0.0735,-0.000332201,0.00361972,6.69081e-07,-0.00103317,-0.000269566,0.00658196,-7.61745e-07,1.32087e-06,-0.00239972,0.000324984,77.4432,-6.9318,467.306,-0.0088404,0.0023313,6.33888,878,430.016,0.25,-0.25,0.0735,-0.000332201,0.00361972,6.69081e-07,-0.00103317,-0.000269566,0.00658196,-7.61745e-07,1.32087e-06,-0.00239972,0.000324984,77.4432,-6.9318,467.306,-0.0088404,0.0023313,6.33888,878,430.016,0.25,-0.25,0.0735,-0.000332201,0.00361972,6.69081e-07,-0.00103317,-0.000269566,0.00658196,-7.61745e-07,1.32087e-06,-0.00239972,0.000324984,77.4432,-6.9318,467.306,-0.0088404,0.0023313,6.33888,878,430.016,0.25,-0.25,0.0735,-0.000332201,0.00361972,6.69081e-07,-0.00103317,-0.000269566,0.00658196,-7.61745e-07,1.32087e-06,-0.00239972,0.000324984,77.4432,-6.9318,467.306,-0.0088404,0.0023313,6.33888,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,40,1,0.41,437.786,0.25,-0.25,0.0735,-0.000341739,0.00371148,7.72847e-07,-0.00106751,-0.000271715,0.00676845,-8.82938e-07,1.51835e-06,-0.00248194,0.00040941,79.9475,-6.88704,476.461,-0.00993678,0.00230032,6.9171,878,437.786,0.25,-0.25,0.0735,-0.000341739,0.00371148,7.72847e-07,-0.00106751,-0.000271715,0.00676845,-8.82938e-07,1.51835e-06,-0.00248194,0.00040941,79.9475,-6.88704,476.461,-0.00993678,0.00230032,6.9171,878,437.786,0.25,-0.25,0.0735,-0.000341739,0.00371148,7.72847e-07,-0.00106751,-0.000271715,0.00676845,-8.82938e-07,1.51835e-06,-0.00248194,0.00040941,79.9475,-6.88704,476.461,-0.00993678,0.00230032,6.9171,878,437.786,0.25,-0.25,0.0735,-0.000341739,0.00371148,7.72847e-07,-0.00106751,-0.000271715,0.00676845,-8.82938e-07,1.51835e-06,-0.00248194,0.00040941,79.9475,-6.88704,476.461,-0.00993678,0.00230032,6.9171,878,437.786,0.25,-0.25,0.0735,-0.000341739,0.00371148,7.72847e-07,-0.00106751,-0.000271715,0.00676845,-8.82938e-07,1.51835e-06,-0.00248194,0.00040941,79.9475,-6.88704,476.461,-0.00993678,0.00230032,6.9171,878,437.786,0.25,-0.25,0.0735,-0.000341739,0.00371148,7.72847e-07,-0.00106751,-0.000271715,0.00676845,-8.82938e-07,1.51835e-06,-0.00248194,0.00040941,79.9475,-6.88704,476.461,-0.00993678,0.00230032,6.9171,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,41,1,0.42,444.791,0.25,-0.25,0.0735,-0.0003517,0.0038038,8.30239e-07,-0.00110382,-0.000271899,0.00695911,-1.05639e-06,1.80291e-06,-0.00256834,0.000511439,82.5803,-6.76148,484.989,-0.0117154,0.00306669,7.64679,878,444.791,0.25,-0.25,0.0735,-0.0003517,0.0038038,8.30239e-07,-0.00110382,-0.000271899,0.00695911,-1.05639e-06,1.80291e-06,-0.00256834,0.000511439,82.5803,-6.76148,484.989,-0.0117154,0.00306669,7.64679,878,444.791,0.25,-0.25,0.0735,-0.0003517,0.0038038,8.30239e-07,-0.00110382,-0.000271899,0.00695911,-1.05639e-06,1.80291e-06,-0.00256834,0.000511439,82.5803,-6.76148,484.989,-0.0117154,0.00306669,7.64679,878,444.791,0.25,-0.25,0.0735,-0.0003517,0.0038038,8.30239e-07,-0.00110382,-0.000271899,0.00695911,-1.05639e-06,1.80291e-06,-0.00256834,0.000511439,82.5803,-6.76148,484.989,-0.0117154,0.00306669,7.64679,878,444.791,0.25,-0.25,0.0735,-0.0003517,0.0038038,8.30239e-07,-0.00110382,-0.000271899,0.00695911,-1.05639e-06,1.80291e-06,-0.00256834,0.000511439,82.5803,-6.76148,484.989,-0.0117154,0.00306669,7.64679,878,444.791,0.25,-0.25,0.0735,-0.0003517,0.0038038,8.30239e-07,-0.00110382,-0.000271899,0.00695911,-1.05639e-06,1.80291e-06,-0.00256834,0.000511439,82.5803,-6.76148,484.989,-0.0117154,0.00306669,7.64679,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
